T(℃),P(atm),Cu(g),S(g),Fe(g),SiO2(g),Pb(g),Zn(g),MgO(g),Al2O3(g),Ni(g),Sb(g),Bi(g),CaO(g),As(g),O2(g),matte_Cu_pct,matte_Fe_pct,matte_S_pct,matte_Ni_pct,matte_Zn_pct,matte_Pb_pct,matte_As_pct,matte_mass_g,slag_Cu_pct,slag_FeO_pct,slag_SiO2_pct,slag_FeO_SiO2_ratio,slag_Al2O3_pct,slag_CaO_pct,slag_MgO_pct,slag_ZnO_pct,slag_mass_g,gas_SO2_mol,gas_S2_mol,gas_SO_mol,gas_SSO_mol,gas_SO3_mol,gas_Zn_mol,gas_PbS_mol,gas_CuS_mol,gas_Pb_mol,gas_Sb_mol,gas_As_mol,gas_mass_g
1200.0,1.0,18.546,30.313,23.585,14.031,0.701,2.802,0.707,1.195,0.021,0.051,0.025,0.382,0.59,21.0,44.957,23.788,27.721,0.035597,3.4113,0.021528,0.0,40.36,0.5379453511775806,44.342,35.469,1.2501621133947953,3.1602,1.0102,1.8697,4.6439,36.704,0.95194,0.037138,0.0030897,0.0042335,2.8491e-06,0.00040204,1.1692e-05,8.6908e-07,2.0702e-07,7.514e-09,1.4752e-06,35.088
1200.0,1.0,15.86,29.793,21.049,21.49,0.446,1.606,0.6,2.139,0.021,0.039,0.03,2.847,0.617,21.0,44.048,25.612,28.036,0.04509,2.1366,0.020911,0.0,35.463,0.2737111279614229,35.112,44.065,0.7968228752978556,5.0931,6.7789,1.4286,2.4888,41.426,0.94108,0.045929,0.0032396,0.0049363,2.6556e-06,0.00022743,1.2763e-05,8.9408e-07,2.032e-07,5.4644e-09,2.0889e-06,36.921
1200.0,1.0,21.64,28.821,25.604,6.733,0.049,0.525,0.411,2.144,0.017,0.035,0.01,0.49,0.01,21.0,49.365,23.0,26.896,0.037178,0.68774,0.012749,0.0,43.55,0.5594482437626669,48.217,29.294,1.6459684577046494,7.6633,2.1318,1.6889,1.0949,22.327,0.97106,0.022662,0.002758,0.002952,3.3211e-06,0.00010228,8.6692e-06,8.4315e-07,1.9649e-07,9.3572e-09,2.3204e-08,32.489
1200.0,1.0,19.233,18.122,23.558,18.226,0.894,3.384,1.558,1.268,0.003,0.068,0.01,0.615,0.01,21.0,74.975,2.7017,21.35,0.0023793,0.96344,0.0064192,0.0,24.92,0.6011839282968761,39.819,39.676,1.0036041939711664,2.7603,1.3388,3.3915,8.2022,45.805,0.99491,0.001859,0.001494,0.00045802,6.4357e-06,0.00041299,3.7857e-06,6.8447e-07,2.9958e-07,9.7114e-08,1.0571e-08,24.978
1200.0,1.0,18.138,21.628,19.759,22.077,0.048,0.345,0.692,2.799,0.073,0.087,0.01,0.884,0.009,21.0,71.026,6.2925,22.283,0.25307,0.13935,0.0052556,0.0,25.184,0.4857557614089035,44.56,40.802,1.0921033282682222,5.733,1.8106,1.4174,0.78697,48.607,0.99108,0.0051334,0.0019222,0.00097922,4.9637e-06,3.8123e-05,3.4025e-06,8.3394e-07,1.6203e-07,4.5649e-08,1.0368e-08,31.524
1200.0,1.0,18.136,23.345,21.507,20.507,0.112,0.653,1.958,2.472,0.255,0.062,0.014,3.241,0.018,21.0,62.335,12.294,24.078,0.79312,0.49336,0.0050434,0.0,28.787,0.3029145607659515,40.661,38.904,1.0451624511618343,4.7464,6.2175,3.5311,1.2045,51.709,0.9844,0.010789,0.0023067,0.0017036,4.0808e-06,0.0001018,3.2827e-06,8.8326e-07,1.0783e-07,2.1956e-08,2.4086e-08,31.845
1200.0,1.0,21.498,26.026,24.297,10.631,0.017,0.252,0.312,2.035,0.01,0.065,0.01,0.584,0.01,21.0,56.723,17.613,25.368,0.025606,0.25954,0.010699,0.0,37.58,0.5384960241805856,49.544,32.263,1.5356290487555404,6.1758,1.7723,0.94684,0.56551,32.283,0.97796,0.016413,0.0025533,0.0023259,3.6385e-06,4.4692e-05,7.3106e-06,8.9263e-07,1.947e-07,1.6504e-08,1.6373e-08,31.498
1200.0,1.0,19.905,26.335,22.667,15.825,0.009,0.197,0.506,2.543,0.009,0.043,0.012,2.133,0.015,21.0,56.413,17.924,25.443,0.024859,0.18333,0.010802,0.0,34.975,0.39962872737437977,45.105,36.396,1.2392845367622816,5.8486,4.9057,1.1637,0.37739,42.865,0.97739,0.017084,0.0025783,0.0023961,3.5991e-06,3.0974e-05,7.4454e-06,8.9645e-07,1.9436e-07,1.2653e-08,2.3342e-08,33.353
1200.0,1.0,18.557,20.394,21.817,18.464,0.048,0.268,0.45,1.942,0.009,0.088,0.009,0.809,0.009,21.0,71.888,5.8464,22.11,0.02953,0.11789,0.0069403,0.0,25.493,0.5189204871060172,46.113,39.876,1.1564098705988566,4.6763,1.9481,1.0836,0.69835,41.333,0.99185,0.0044584,0.0018564,0.00088133,5.1477e-06,3.416e-05,4.4852e-06,8.1491e-07,2.2919e-07,5.3138e-08,1.0356e-08,29.081
1200.0,1.0,20.38,28.251,25.77,13.019,0.162,0.796,1.048,1.159,0.342,0.05,0.013,0.25,0.151,21.0,50.521,21.23,26.583,0.78478,0.86421,0.0082084,0.0,39.785,0.5770875435040883,49.988,32.184,1.5531941337310466,2.8651,0.61801,2.5907,1.3784,39.359,0.96934,0.023797,0.0027895,0.0030596,3.2721e-06,0.00012469,5.4685e-06,8.7313e-07,1.2095e-07,1.0708e-08,2.2784e-07,32.963
1200.0,1.0,19.022,21.066,18.941,21.177,0.026,0.14,1.331,4.121,0.105,0.13,0.018,5.292,0.021,21.0,72.56,5.0598,21.931,0.37736,0.064769,0.0039779,0.0,26.046,0.23562587252777975,31.138,44.006,0.707585329273281,8.5635,10.997,2.7658,0.30876,48.059,0.99231,0.0037598,0.0017794,0.00077576,5.3756e-06,2.0157e-05,2.5769e-06,7.8844e-07,1.4339e-07,7.1705e-08,3.7675e-08,30.514
1200.0,1.0,19.836,22.537,24.785,12.725,0.249,0.677,0.415,1.983,0.014,0.073,0.013,0.891,0.11,21.0,61.911,13.206,24.232,0.033393,0.59677,0.0097448,0.0,31.643,0.4705856083583759,47.066,35.038,1.3432844340430392,5.4601,2.4533,1.1427,1.607,35.843,0.98299,0.011702,0.0023523,0.0018093,3.9902e-06,0.00011915,6.2839e-06,8.9498e-07,1.982e-07,2.3663e-08,1.7419e-07,28.603
1200.0,1.0,19.61,27.896,28.885,11.151,0.043,0.15,1.443,1.243,0.688,0.045,0.012,1.414,0.014,21.0,46.54,24.332,27.36,1.5725,0.18957,0.0058741,0.0,41.8,0.457023065203718,47.179,31.93,1.4775759473849046,3.961,4.4629,2.8809,0.25491,30.586,0.96924,0.024234,0.002802,0.0031014,3.2568e-06,2.7168e-05,4.253e-06,8.0842e-07,9.3217e-08,1.0334e-08,2.502e-08,30.988
1200.0,1.0,19.354,16.335,25.542,18.464,0.344,0.651,3.084,0.909,0.357,0.052,0.009,0.324,0.015,21.0,76.74,1.0888,20.883,1.0012,0.27583,0.0008516,0.0,24.943,0.7463928464602697,34.392,44.075,0.7803062960862167,4.8733,2.9143,4.2658,5.4009,9.6993,0.99707,0.00061045,0.0011322,0.0001989,8.5293e-06,0.00019574,5.1595e-07,5.3188e-07,7.1252e-08,2.0832e-07,5.3815e-08,22.046
1200.0,1.0,19.132,25.238,21.173,15.895,0.268,1.406,0.894,2.476,0.017,0.073,0.013,0.519,0.118,21.0,58.624,15.158,24.918,0.040459,1.2367,0.011866,0.0,32.169,0.45248445384024033,45.137,36.725,1.2290537780803268,5.7208,1.1992,2.0656,2.879,42.695,0.97749,0.016426,0.0025532,0.0023266,3.6352e-06,0.00021191,7.3013e-06,9.2277e-07,1.9438e-07,1.7104e-08,2.0837e-07,32.909
1200.0,1.0,19.9,25.666,19.898,18.142,0.748,3.895,2.217,1.249,0.076,0.086,0.015,0.548,0.193,21.0,57.707,13.527,24.964,0.1329,3.6318,0.014719,0.0,33.786,0.4247642854147739,39.66,39.496,1.0041523192221995,2.8749,1.2577,3.9687,7.3124,42.896,0.97455,0.018262,0.0026178,0.0025153,3.5242e-06,0.00059306,7.2069e-06,9.3533e-07,1.8196e-07,1.7204e-08,4.6715e-07,32.714
1200.0,1.0,16.261,25.494,19.066,22.63,0.304,1.077,0.78,3.014,0.021,0.079,0.023,2.143,0.404,21.0,55.831,17.396,25.56,0.054972,1.0828,0.013732,0.0,28.711,0.30954928226990003,37.136,43.773,0.848376853311402,6.4677,4.5986,1.6738,2.0319,46.186,0.96655,0.024849,0.0028157,0.0031559,3.223e-06,0.0001526,8.6893e-06,9.7248e-07,1.8808e-07,1.2719e-08,1.1261e-06,34.659
1200.0,1.0,20.746,20.629,21.997,15.183,0.021,0.36,3.715,1.725,0.414,0.102,0.01,0.535,0.01,21.0,70.64,5.6649,22.267,1.1169,0.30601,0.0025178,0.0,29.276,0.36951934866168146,39.912,40.492,0.9856761829497185,6.5459,3.2131,4.1275,1.5663,14.963,0.99176,0.0043319,0.001843,0.00086246,5.1842e-06,9.1423e-05,1.6057e-06,7.9614e-07,8.3243e-08,5.9562e-08,3.5644e-08,28.034
1200.0,1.0,16.159,8.443,29.611,22.79,0.847,0.962,0.289,0.878,0.009,0.014,0.009,0.406,0.024,21.0,80.451,0.011458,19.515,0.00065187,0.0045466,0.0011449,0.0,0.47984,12.73298092109861,10.262,49.856,0.20583279845956354,9.0137,4.168,2.9663,6.3203,9.7374,0.99934,9.3304e-07,0.00022412,1.5393e-06,4.3285e-05,6.9518e-05,3.2884e-07,1.0819e-07,1.1616e-06,2.4587e-06,1.1044e-09,15.741
1200.0,1.0,17.956,26.391,24.254,18.937,0.385,1.368,2.007,0.687,0.424,0.054,0.02,0.169,0.423,21.0,51.525,19.468,26.315,1.0464,1.6072,0.0081143,0.0,34.22,0.5334600307498778,47.307,35.363,1.337754149817606,1.5431,0.42113,3.1257,2.562,38.485,0.96634,0.025549,0.0028351,0.003222,3.1996e-06,0.00022335,5.0177e-06,9.0666e-07,1.0711e-07,1.0632e-08,7.9934e-07,32.487
1200.0,1.0,18.954,23.369,20.818,16.095,0.058,0.405,0.732,3.145,0.02,0.081,0.01,0.535,0.01,21.0,64.883,11.154,23.622,0.061858,0.26946,0.0085355,0.0,28.882,0.4463915235166678,46.902,36.132,1.298073729657921,7.0603,1.201,1.6433,0.90895,44.127,0.98559,0.0097232,0.0022488,0.0015766,4.196e-06,5.7711e-05,5.6023e-06,8.9458e-07,1.9385e-07,2.7019e-08,1.3037e-08,32.132
1200.0,1.0,16.517,12.825,29.784,19.092,0.898,1.373,0.301,0.872,0.014,0.016,0.014,0.391,0.206,21.0,77.96,0.92802,20.662,0.0071081,0.38807,0.0041823,0.0,20.661,0.813406198196939,33.369,43.478,0.7674916049496296,5.7378,2.8641,2.2046,8.421,13.641,0.99725,0.00051175,0.0010835,0.00017427,8.9162e-06,0.00029476,2.5364e-06,5.1653e-07,3.8256e-07,1.5144e-07,2.3437e-07,16.693
1200.0,1.0,17.349,17.237,29.465,15.447,0.847,1.544,0.305,0.982,0.017,0.023,0.018,0.397,0.313,21.0,69.379,7.1133,22.594,0.023177,0.85661,0.0081595,0.0,24.261,0.5961479348661681,48.493,35.398,1.3699361545850048,2.2504,0.90977,0.69893,3.635,43.212,0.99021,0.0057107,0.0019733,0.0010603,4.8268e-06,0.00022938,4.9669e-06,8.3726e-07,2.2426e-07,2.5688e-08,3.2835e-07,22.395
1200.0,1.0,19.737,20.09,18.612,21.547,0.037,0.302,1.015,3.59,0.053,0.141,0.014,3.469,0.013,21.0,77.238,1.6406,20.885,0.17893,0.051555,0.0029459,0.0,25.232,0.5148170850513663,31.365,47.582,0.6591778403597999,7.9278,7.6606,2.2414,0.77123,45.261,0.99599,0.00099068,0.0012772,0.00028583,7.5447e-06,2.8412e-05,1.8616e-06,6.0253e-07,2.0181e-07,2.0616e-07,1.7714e-08,29.613
1200.0,1.0,20.077,25.252,21.681,17.556,0.37,1.913,0.93,1.699,0.007,0.061,0.011,0.683,0.07,21.0,59.264,14.341,24.772,0.014647,1.5888,0.012834,0.0,33.337,0.4669085337899224,44.521,38.515,1.1559392444502141,3.7273,1.4984,2.0402,3.753,44.979,0.9775,0.016545,0.0025578,0.0023393,3.6287e-06,0.00027081,7.6019e-06,9.3444e-07,2.0166e-07,1.5675e-08,1.2449e-07,32.374
1200.0,1.0,19.068,23.155,21.872,20.385,0.098,0.667,2.437,1.353,0.331,0.063,0.012,0.645,0.105,21.0,63.8,10.886,23.76,1.0145,0.5265,0.0045285,0.0,29.555,0.44065386609825985,45.461,38.898,1.1687233276775155,2.8044,1.5265,3.3674,1.5315,40.914,0.98405,0.010966,0.0023156,0.0017242,4.0621e-06,0.00010669,2.9187e-06,9.0663e-07,9.5098e-08,2.2052e-08,1.6027e-07,31.308
1200.0,1.0,19.827,24.931,24.977,16.911,0.076,0.263,0.53,1.382,0.227,0.041,0.009,0.289,0.01,21.0,58.325,15.838,24.996,0.61681,0.21627,0.0068598,0.0,33.512,0.5672997749668041,50.576,35.678,1.4175682493413309,3.0226,0.63207,1.1592,0.51551,44.896,0.97754,0.016979,0.0025745,0.0023852,3.6055e-06,3.6307e-05,4.6737e-06,9.2453e-07,1.2238e-07,1.2806e-08,1.3067e-08,31.337
1200.0,1.0,19.145,30.071,24.283,10.84,0.429,1.602,0.313,1.482,0.021,0.071,0.025,0.547,0.57,21.0,46.246,24.179,27.5,0.03995,1.9675,0.016708,0.0,40.639,0.6473338786777553,47.983,30.544,1.5709468308014667,4.1759,1.5413,0.88195,2.7823,34.196,0.96052,0.030065,0.0029439,0.0036293,3.0443e-06,0.00025641,1.0267e-05,8.4782e-07,2.0204e-07,1.0425e-08,1.1355e-06,34.843
1200.0,1.0,17.326,28.508,19.49,18.084,0.539,1.879,0.631,2.811,0.029,0.119,0.03,0.684,0.732,21.0,49.339,21.305,26.871,0.059151,2.3081,0.018187,0.0,34.514,0.3805150450765253,39.238,40.304,0.9735510123064708,7.2587,1.8068,1.6668,3.5252,37.27,0.95311,0.034888,0.0030436,0.0040421,2.8993e-06,0.0002783,1.0612e-05,9.3721e-07,1.9386e-07,1.1869e-08,2.0276e-06,36.142
1200.0,1.0,19.947,34.086,25.245,7.268,0.437,1.687,0.445,1.969,0.023,0.046,0.028,1.599,0.594,21.0,41.05,28.057,28.546,0.038476,2.2408,0.017885,0.0,47.201,0.4281216143685792,40.566,30.134,1.3461870312603703,8.2534,6.8273,1.9262,2.3506,21.829,0.95924,0.031264,0.0029708,0.0037349,3.0086e-06,0.00029103,1.1064e-05,7.5951e-07,2.1351e-07,7.9115e-09,1.188e-06,36.931
1200.0,1.0,19.963,26.74,23.004,12.275,0.225,1.36,1.013,2.443,0.013,0.046,0.012,1.828,0.012,21.0,52.965,19.324,26.069,0.029204,1.5995,0.012909,0.0,37.327,0.36194315395904675,41.805,34.654,1.2063542448202227,6.897,5.1607,2.8598,2.5907,34.883,0.9755,0.01851,0.0026279,0.0025421,3.5174e-06,0.00026147,7.9138e-06,8.6167e-07,1.9847e-07,1.2489e-08,2.3964e-08,32.482
1200.0,1.0,16.897,21.85,26.795,17.352,0.831,1.883,0.289,1.09,0.021,0.038,0.024,0.326,0.547,21.0,60.486,13.51,24.484,0.035181,1.4417,0.011252,0.0,26.936,0.6709151177580543,50.05,32.375,1.545945945945946,2.0337,0.60824,0.53921,3.453,52.415,0.98069,0.013329,0.0024273,0.0019925,3.8489e-06,0.00027247,6.7285e-06,9.0394e-07,1.9885e-07,1.5595e-08,5.7289e-07,28.178
1200.0,1.0,17.797,21.728,28.219,13.04,0.833,1.899,0.572,1.468,0.018,0.033,0.023,1.516,0.425,21.0,56.803,15.91,25.214,0.030257,1.9985,0.012336,0.0,30.523,0.52641674540499,45.603,32.265,1.4133891213389123,3.6323,3.7511,1.4153,3.7669,39.578,0.97888,0.014754,0.0024874,0.0021482,3.742e-06,0.00036343,7.1284e-06,8.7307e-07,2.0024e-07,1.3981e-08,6.3037e-07,26.145
1200.0,1.0,21.087,17.84,18.669,19.028,0.032,0.22,1.17,3.634,0.077,0.192,0.013,3.277,0.011,21.0,80.052,0.022738,19.827,0.078977,0.00089718,0.00017121,0.0,23.533,6.085647229016702,13.869,54.104,0.2563396421706343,10.333,9.3178,3.3267,0.70681,35.166,0.9984,3.0486e-06,0.00030118,3.739e-06,3.2149e-05,7.9387e-06,6.3898e-08,1.4651e-07,1.2487e-07,6.3934e-06,3.1773e-09,26.544
1200.0,1.0,20.293,26.435,23.081,12.674,0.132,0.873,1.381,2.481,0.078,0.05,0.013,2.233,0.015,21.0,53.862,18.993,25.901,0.1895,1.0423,0.01039,0.0,37.414,0.2948587476413446,39.799,36.068,1.1034434956193857,7.1481,6.4282,3.7325,1.6507,34.305,0.97604,0.018066,0.0026128,0.002497,3.5418e-06,0.00017202,6.6857e-06,8.699e-07,1.6972e-07,1.3321e-08,3.1961e-08,32.192
1200.0,1.0,20.392,25.375,18.787,17.725,0.626,2.99,1.345,2.674,0.015,0.145,0.021,2.208,0.334,21.0,60.291,12.54,24.445,0.025923,2.6494,0.012943,0.0,33.256,0.3394987881752743,37.907,38.049,0.9962679702488895,5.74,4.7397,2.8872,5.589,46.145,0.98001,0.012984,0.0024105,0.001953,3.8702e-06,0.00050883,6.8845e-06,8.9646e-07,2.0615e-07,2.8681e-08,6.7262e-07,33.178
1200.0,1.0,17.88,34.243,23.75,13.482,0.657,2.544,0.325,1.091,0.029,0.042,0.032,0.282,0.836,21.0,38.369,28.827,29.13,0.047437,3.4874,0.025742,0.0,45.705,0.5730107869173248,44.56,33.55,1.3281669150521611,3.8342,0.99105,1.1422,4.0942,27.31,0.93492,0.05038,0.0033045,0.0052736,2.5695e-06,0.00036374,1.4491e-05,7.9504e-07,2.2029e-07,5.2075e-09,2.5471e-06,38.147
1200.0,1.0,21.912,21.844,23.925,14.476,0.08,0.304,2.221,2.201,0.468,0.131,0.012,1.857,0.011,21.0,65.804,9.3892,23.309,1.25,0.2426,0.0032513,0.0,33.126,0.2739687008176672,38.403,40.184,0.9556788771650409,7.0297,5.8818,3.9477,0.76921,31.178,0.98723,0.0078166,0.0021311,0.0013397,4.4424e-06,5.7101e-05,2.1334e-06,8.5992e-07,8.2332e-08,4.3563e-08,2.4885e-08,27.805
1200.0,1.0,17.882,37.573,24.007,11.529,0.935,3.581,0.426,0.767,0.031,0.053,0.041,0.239,1.137,21.0,34.056,30.687,29.955,0.042859,5.0561,0.034184,0.0,51.4,0.5373680327066881,42.524,33.108,1.284402561314486,3.3138,1.0326,1.8405,5.1724,22.093,0.91961,0.060811,0.0034352,0.0060231,2.3914e-06,0.00049778,1.7403e-05,7.3271e-07,2.4079e-07,4.9525e-09,3.8809e-06,40.29
1200.0,1.0,20.261,21.402,21.856,16.991,0.093,0.688,3.794,1.335,0.426,0.09,0.011,0.42,0.074,21.0,69.804,6.324,22.45,0.98733,0.42193,0.0029515,0.0,28.816,0.4425989852540359,43.888,38.39,1.1432143787444646,4.6057,1.5435,3.7558,1.9688,26.03,0.99104,0.0049393,0.0019037,0.0009513,5.0114e-06,0.00011968,1.8695e-06,8.1284e-07,9.0763e-08,4.9417e-08,1.3952e-07,29.496
1200.0,1.0,18.136,20.52,22.132,21.04,0.37,1.492,0.814,1.645,0.01,0.052,0.009,0.609,0.009,21.0,71.599,5.6516,22.14,0.019509,0.58171,0.0074096,0.0,24.768,0.5546431777203159,46.332,38.527,1.2025851999896175,3.1224,1.156,1.5451,3.1725,52.381,0.99215,0.004375,0.0018479,0.00086905,5.1745e-06,0.00017179,4.5883e-06,8.0818e-07,2.3669e-07,4.1226e-08,8.0946e-09,29.327
1200.0,1.0,17.942,36.297,23.129,12.942,0.823,2.956,0.26,1.413,0.034,0.08,0.042,1.183,1.147,21.0,36.058,29.956,29.596,0.050492,4.119,0.030314,0.0,48.854,0.3684535299461877,37.525,39.398,0.9524595157114574,5.118,4.2849,0.94174,4.181,26.869,0.92007,0.059767,0.0034212,0.0059468,2.4036e-06,0.00040204,1.6411e-05,7.7599e-07,2.2905e-07,6.1838e-09,4.1202e-06,40.092
1200.0,1.0,18.078,22.523,19.473,22.962,0.287,1.659,2.224,2.175,0.131,0.062,0.013,2.523,0.013,21.0,66.595,8.8171,23.19,0.36929,1.0209,0.0065087,0.0,26.752,0.3264957998462506,38.082,42.319,0.8998794867553581,4.0269,4.6699,4.0193,3.1671,53.752,0.98658,0.0088463,0.0021974,0.0014695,4.3028e-06,0.00022625,3.9434e-06,8.9632e-07,1.4305e-07,2.5499e-08,2.0898e-08,31.801
1200.0,1.0,18.159,20.268,20.107,23.493,0.384,1.871,2.107,1.667,0.127,0.069,0.011,1.474,0.01,21.0,74.411,3.2878,21.491,0.30147,0.50361,0.003678,0.0,23.843,0.527207227618981,40.511,41.555,0.9748766694741909,2.9486,2.6072,3.7269,3.8421,56.395,0.99459,0.0023477,0.0015835,0.00054555,6.068e-06,0.00019277,2.2687e-06,7.195e-07,1.5976e-07,7.5127e-08,8.5256e-09,29.829
1200.0,1.0,17.926,24.62,19.152,21.655,0.516,2.402,1.138,1.996,0.036,0.093,0.017,0.502,0.299,21.0,59.617,13.457,24.655,0.076346,2.1465,0.012896,0.0,29.494,0.4355112907960025,41.619,39.517,1.0531922969861072,4.5231,1.1376,2.5788,4.955,43.618,0.97597,0.016974,0.0025722,0.0023828,3.5971e-06,0.0003614,7.2224e-06,9.4597e-07,1.8915e-07,1.8778e-08,6.548e-07,33.15
1200.0,1.0,21.993,26.963,26.009,8.094,0.104,0.325,0.372,2.246,0.01,0.045,0.011,1.223,0.015,21.0,52.069,21.129,26.344,0.0221,0.42227,0.01197,0.0,42.014,0.3652560737997065,42.763,34.183,1.2510019600386157,9.4855,5.1651,1.571,0.70886,23.305,0.97347,0.02043,0.0026908,0.0027346,3.4211e-06,6.5855e-05,8.2352e-06,8.6606e-07,1.9658e-07,1.1837e-08,4.2357e-08,30.508
1200.0,1.0,18.215,28.591,20.719,16.961,0.588,2.422,1.506,1.853,0.113,0.092,0.026,0.37,0.602,21.0,49.26,20.65,26.824,0.22893,2.9439,0.01659,0.0,36.319,0.3928607785309945,40.374,39.203,1.0298701629977298,4.6673,0.93195,3.7933,4.2005,39.04,0.95547,0.033455,0.0030156,0.0039218,2.9407e-06,0.0003616,9.1392e-06,9.2749e-07,1.7049e-07,1.089e-08,1.6952e-06,35.298
1200.0,1.0,19.987,28.234,30.413,10.354,0.046,0.156,1.492,0.597,0.838,0.046,0.01,0.345,0.01,21.0,46.757,23.921,27.287,1.8378,0.19141,0.0053278,0.0,42.17,0.8071445132434133,53.291,25.743,2.0701161480790895,1.8814,1.058,1.8769,0.2573,30.233,0.9698,0.023762,0.0027891,0.0030569,3.2756e-06,2.7659e-05,3.8562e-06,8.0853e-07,8.5355e-08,1.0637e-08,1.3982e-08,30.792
1200.0,1.0,21.345,20.411,18.618,20.227,0.243,1.497,2.21,2.652,0.163,0.15,0.012,2.152,0.007,21.0,76.769,1.5774,20.95,0.40923,0.29117,0.0020536,0.0,27.388,0.5410806345656579,33.026,44.545,0.7414075653833203,5.9567,4.8994,4.531,3.902,43.767,0.99583,0.00095598,0.0012658,0.00027826,7.6104e-06,0.00016552,1.2679e-06,5.9406e-07,1.3992e-07,2.1995e-07,8.3508e-09,29.209
1200.0,1.0,20.511,25.952,24.198,11.86,0.051,0.582,1.732,1.708,0.181,0.039,0.009,0.429,0.009,21.0,55.446,17.886,25.566,0.45381,0.64005,0.0079198,0.0,36.691,0.47865918512824096,48.178,32.247,1.4940304524451886,5.358,1.3334,3.1642,1.2306,31.283,0.97771,0.016779,0.0025671,0.0023643,3.6172e-06,0.00010906,5.2561e-06,8.7832e-07,1.3845e-07,1.2528e-08,1.5299e-08,31.702
1200.0,1.0,20.707,21.534,23.417,13.273,0.029,0.358,2.7,1.451,0.297,0.089,0.01,0.625,0.01,21.0,66.701,9.0605,23.156,0.7847,0.29228,0.0041075,0.0,30.889,0.37223718638619047,43.492,38.16,1.139727463312369,5.8261,2.4606,3.7941,1.0371,24.758,0.98805,0.0074947,0.0021097,0.0012986,4.4949e-06,6.9811e-05,2.6705e-06,8.6201e-07,1.0525e-07,3.6689e-08,2.2421e-08,28.314
1200.0,1.0,20.103,29.232,26.103,12.38,0.155,0.661,0.696,1.339,0.31,0.045,0.015,0.573,0.201,21.0,48.277,23.189,27.075,0.69362,0.74344,0.0090725,0.0,41.075,0.587221703123908,49.747,31.719,1.5683659636180207,3.4306,1.4681,1.7832,1.123,37.85,0.96626,0.026461,0.0028599,0.0033077,3.1713e-06,0.0001022,6.1772e-06,8.5633e-07,1.2957e-07,9.289e-09,3.2314e-07,33.619
1200.0,1.0,18.54,18.197,25.416,19.352,0.346,0.524,0.273,1.475,0.009,0.038,0.009,0.459,0.015,21.0,71.883,5.7081,22.099,0.018444,0.28241,0.0071808,0.0,25.407,0.5394907883150465,46.275,39.292,1.1777206556041941,4.7166,1.4677,0.87296,1.684,31.115,0.9923,0.004356,0.001846,0.00086628,5.1812e-06,8.2947e-05,4.5693e-06,8.1027e-07,2.3622e-07,3.8562e-08,2.28e-08,24.65
1200.0,1.0,19.483,21.805,22.391,16.983,0.031,0.268,0.972,1.791,0.083,0.079,0.009,0.673,0.009,21.0,68.382,8.3432,22.852,0.26557,0.15093,0.005796,0.0,28.16,0.4813947864980083,47.635,37.525,1.2694203864090605,3.9574,1.487,2.1477,0.61277,44.925,0.98911,0.0067763,0.0020583,0.0012047,4.617e-06,3.7273e-05,3.7894e-06,8.6106e-07,1.5707e-07,3.6185e-08,9.6094e-09,30.033
1200.0,1.0,20.337,24.321,21.746,17.702,0.025,0.346,1.084,2.041,0.098,0.065,0.009,0.398,0.009,21.0,63.042,12.395,24.022,0.28797,0.24411,0.0075855,0.0,31.917,0.4610376490320777,46.647,38.91,1.1988434849653047,4.4862,0.87483,2.3827,0.72935,45.044,0.982,0.012928,0.0024104,0.0019487,3.8862e-06,4.5946e-05,5.0347e-06,9.3265e-07,1.5108e-07,1.9526e-08,1.3192e-08,32.184
1200.0,1.0,18.432,17.68,22.548,21.135,0.74,2.794,1.331,1.314,0.004,0.068,0.009,0.609,0.009,21.0,76.622,1.7493,20.996,0.003015,0.62288,0.0053982,0.0,23.398,0.692986446991404,38.09,41.394,0.9201816688408949,3.3158,1.5368,3.3586,7.9005,39.562,0.9961,0.0011003,0.0013112,0.00030925,7.3506e-06,0.00033353,3.2533e-06,6.1399e-07,3.3464e-07,1.4358e-07,1.0148e-08,25.094
1200.0,1.0,22.56,22.494,22.209,15.149,0.022,0.16,1.006,3.256,0.36,0.177,0.013,2.936,0.01,21.0,66.6,9.072,23.166,1.0376,0.11897,0.0034888,0.0,33.729,0.2381927192675938,35.594,41.403,0.8596961572832887,8.8988,8.0242,2.7494,0.38514,36.47,0.98729,0.0074834,0.0021081,0.0012967,4.4914e-06,2.8405e-05,2.308e-06,8.6047e-07,9.1032e-08,5.1275e-08,2.2709e-08,28.995
1200.0,1.0,17.916,24.579,21.529,18.121,0.05,0.237,0.846,3.149,0.01,0.051,0.016,3.908,0.052,21.0,58.304,16.394,25.032,0.030477,0.22403,0.010261,0.0,30.481,0.2795020763156056,39.377,38.853,1.013486732041284,6.7517,8.3791,1.8139,0.44374,46.234,0.97951,0.015065,0.0025012,0.0021828,3.7262e-06,4.0065e-05,6.9823e-06,8.9783e-07,1.941e-07,1.5291e-08,9.0229e-08,32.727
